,gender1,gender2,age,afam,hispanic,other,morekids,work
774,1,1,29,1,0,0,0,52
775,0,0,33,0,0,0,0,4
776,0,1,30,1,0,0,1,36
777,0,0,31,0,0,0,0,0
778,1,1,33,0,0,0,0,36
779,1,1,30,0,0,0,0,48
780,0,0,35,0,0,0,1,0
781,0,0,35,0,0,0,0,20
782,0,0,34,0,0,0,0,45
783,1,1,31,0,1,0,1,0
784,1,0,31,0,0,0,0,0
785,0,0,30,0,1,1,0,48
786,1,0,22,0,0,0,0,42
787,0,1,25,0,0,0,0,0
788,1,1,29,1,0,0,0,14
789,0,1,22,0,0,0,0,0
790,1,1,35,0,0,0,1,52
791,1,0,33,1,0,0,1,10
792,1,1,33,0,0,0,0,0
793,1,1,27,0,0,0,1,0
794,0,0,30,0,0,0,1,0
795,1,1,31,0,0,0,0,0
796,1,0,25,0,0,0,0,40
797,1,1,31,0,0,1,0,0
798,0,1,28,0,0,0,0,0
799,1,0,31,0,1,0,1,0
800,1,0,30,0,0,0,1,40
801,1,0,26,0,0,0,0,0
802,1,1,33,0,0,0,1,0
803,1,1,34,0,0,0,0,52
804,0,1,23,0,0,0,0,0
805,1,1,33,0,0,1,1,0
806,0,0,34,0,0,0,0,24
807,1,1,29,0,0,0,0,6
808,0,1,35,0,0,0,1,41
809,0,0,30,0,0,0,1,0
810,1,1,34,0,0,0,0,3
811,0,1,30,0,0,0,0,16
812,1,1,33,0,0,0,1,52
813,1,1,33,0,0,0,1,0
814,0,1,33,0,0,0,0,36
815,1,0,34,0,0,0,1,48
816,0,1,29,0,0,0,0,48
817,1,0,25,0,1,0,0,52
818,0,0,34,0,0,0,0,0
819,0,0,26,0,0,0,1,0
820,0,0,29,0,0,0,0,22
821,1,1,27,0,0,0,0,16
822,1,0,29,0,0,0,1,0
823,1,1,32,0,0,0,1,0
824,1,0,30,0,0,0,0,0
825,1,0,32,0,0,0,0,0
826,0,1,31,0,0,0,0,0
827,1,1,30,0,0,0,1,46
828,0,1,32,0,0,0,0,50
829,1,0,29,0,1,0,1,3
830,1,1,32,0,0,0,0,0
831,1,0,35,0,0,0,0,44
832,1,0,31,0,0,0,1,0
833,0,0,29,0,0,0,0,0
834,1,0,29,0,1,1,0,3
835,0,0,34,0,0,0,0,0
836,0,1,34,0,0,0,1,2
837,0,1,25,0,0,0,1,0
838,1,0,31,0,0,0,0,0
839,0,0,32,0,0,0,0,0
840,1,1,31,0,0,0,0,30
841,0,1,25,1,0,0,0,28
842,1,1,35,0,0,0,0,52
843,0,1,27,0,0,0,0,0
844,1,1,34,0,0,0,1,27
845,1,0,33,0,0,0,0,52
846,1,0,30,0,0,0,1,0
847,1,0,32,0,0,0,0,52
848,0,0,30,0,0,0,1,8
849,0,1,33,0,0,0,0,8
850,1,1,31,0,0,0,1,0
851,0,1,26,0,0,0,0,0
852,1,1,22,1,0,0,0,15
853,1,1,23,0,0,0,0,0
854,0,0,34,0,0,0,1,52
855,1,0,30,0,0,0,1,0
856,1,0,29,0,0,0,1,49
857,1,0,31,0,0,0,0,0
858,0,0,33,0,0,0,0,0
859,1,0,34,0,1,0,0,0
860,1,1,33,0,0,1,0,0
861,1,1,34,0,0,0,0,24
862,1,1,25,0,0,0,0,0
863,1,0,35,0,0,1,0,52
864,1,0,31,0,0,0,1,20
865,1,0,23,0,1,1,1,0
866,0,1,31,0,0,0,0,0
867,0,1,26,0,0,0,0,0
868,1,0,24,0,0,0,0,0
869,1,1,35,0,0,0,0,52
870,0,1,32,0,0,0,1,52
871,0,1,28,0,0,0,0,0
872,1,0,34,0,0,0,1,0
873,0,1,33,0,0,0,1,52
874,0,0,33,0,0,0,0,12
875,1,0,30,0,0,0,0,40
876,0,0,32,0,0,0,1,18
877,1,1,35,1,0,0,1,46
878,1,1,26,0,0,0,1,0
879,0,0,32,0,0,0,1,0
880,0,1,33,0,0,0,1,0
881,0,1,22,0,0,0,0,5
882,1,0,35,0,0,0,0,0
883,1,0,35,0,0,0,1,16
884,0,1,28,0,0,0,1,0
885,0,1,33,0,1,0,1,18
886,1,0,34,0,0,0,0,48
887,1,1,24,0,0,0,0,0
888,1,1,35,0,0,0,0,0
889,1,1,33,0,0,0,0,28
890,0,1,24,0,0,0,0,20
891,0,0,27,0,0,0,0,48
892,1,1,33,0,0,0,1,52
893,0,0,28,0,0,1,0,0
894,0,1,26,0,0,0,0,0
895,1,1,34,0,0,0,1,30
896,0,1,31,0,0,0,0,50
897,0,0,32,0,0,0,1,0
898,0,1,31,0,0,0,0,0
899,1,1,26,0,0,0,0,52
900,0,0,32,0,0,0,0,28
901,0,1,33,0,0,0,1,0
902,0,0,31,0,0,0,0,0
903,0,0,35,0,0,0,0,52
904,1,0,29,0,0,0,1,26
905,1,0,35,1,0,0,0,0
906,1,1,32,0,0,0,0,8
907,0,0,34,0,1,0,0,0
908,1,1,26,0,0,0,0,0
909,0,0,25,0,0,0,0,0
910,1,0,31,0,0,0,0,0
911,1,1,28,0,0,0,0,52
912,0,1,33,0,0,0,1,0
913,1,0,26,0,1,1,0,51
914,0,1,26,0,0,0,0,0
915,1,1,34,0,0,0,1,0
916,0,0,24,0,0,0,0,26
917,1,1,28,0,0,0,1,0
918,1,0,31,0,0,0,0,0
919,1,0,27,0,0,0,0,0
920,1,1,28,0,0,0,0,44
921,0,0,28,0,0,0,0,20
922,0,0,30,0,0,0,1,0
923,1,1,32,1,0,0,0,52
924,0,1,33,0,0,0,0,52
925,0,0,35,0,0,0,1,52
926,0,0,35,0,0,0,0,10
927,1,1,33,0,0,0,0,46
928,0,0,32,0,0,0,1,0
929,1,1,25,0,0,0,0,20
930,0,1,30,0,0,0,0,15
931,1,1,32,0,0,1,1,52
932,0,0,30,0,0,0,1,0
933,0,0,23,0,0,0,0,6
934,1,1,31,0,0,0,0,30
935,0,1,28,0,0,0,0,52
936,1,1,32,0,1,0,1,30
937,1,1,33,0,0,1,0,0
938,1,1,32,0,0,0,0,52
939,0,1,27,0,0,0,0,0
940,0,1,29,0,1,1,0,32
941,0,0,31,1,0,0,1,0
942,1,1,28,0,0,0,1,25
943,0,1,32,0,0,0,0,50
944,1,0,33,0,0,0,1,0
945,1,0,31,0,0,0,0,0
946,0,1,29,0,0,0,1,0
947,1,0,31,0,0,0,0,21
948,1,0,34,0,0,0,0,52
949,1,1,35,0,0,0,0,7
950,0,0,29,1,0,0,0,35
951,0,1,31,0,0,0,0,0
952,1,1,25,0,0,0,1,12
953,1,0,30,0,0,0,1,50
954,1,0,31,0,0,0,1,0
955,0,0,31,0,0,0,1,0
956,0,0,33,0,0,0,0,52
957,0,0,32,0,0,0,0,0
958,1,0,31,0,0,0,0,52
959,0,0,25,0,0,0,0,52
960,1,1,31,0,0,0,1,0
961,1,1,35,0,0,0,0,0
962,1,1,33,0,0,0,0,50
963,0,0,26,0,0,0,0,20
964,1,0,28,0,0,0,1,0
965,0,1,31,0,0,0,0,35
966,0,1,33,0,0,0,0,44
967,0,0,28,0,0,0,1,0
968,0,0,24,0,0,1,1,0
969,0,0,32,0,0,0,0,22
970,0,1,31,0,0,0,0,52
971,1,0,21,0,0,0,0,0
972,1,1,29,0,1,1,0,52
973,0,1,32,0,0,0,1,16
974,1,1,32,1,0,0,1,0
975,0,0,30,0,0,0,1,0
976,1,0,30,0,0,0,0,0
977,1,0,33,0,1,0,0,52
978,0,1,33,0,0,0,1,14
979,1,1,33,0,0,0,0,0
980,0,0,29,0,0,0,1,0
981,1,1,30,0,0,0,1,52
982,1,1,28,0,0,0,0,52
983,0,0,35,0,0,0,1,14
984,1,0,34,0,1,1,1,4
985,0,0,32,0,1,0,0,0
986,0,0,35,0,0,0,1,0
987,0,0,35,0,0,0,1,0
988,0,1,35,0,0,0,1,52
989,0,0,27,0,0,0,1,0
990,0,0,31,0,0,0,1,32
991,0,0,32,0,0,0,0,52
992,0,0,32,0,0,0,0,13
993,0,1,31,1,0,0,1,36
994,0,1,28,0,0,0,0,0
995,1,1,29,0,0,0,0,24
996,0,0,26,0,0,0,0,1
997,0,0,32,0,0,0,1,5
998,0,0,25,0,0,0,0,8
999,1,1,25,0,0,0,0,0
1000,1,1,24,0,0,0,1,0
1001,1,0,27,0,0,0,0,0
1002,1,1,28,0,0,0,1,0
1003,0,0,32,0,0,0,1,0
1004,0,1,31,0,0,0,0,40
1005,1,0,34,0,0,0,0,0
1006,0,0,27,0,1,1,0,0
1007,0,1,24,1,0,0,1,50
1008,1,0,32,0,0,0,0,24
1009,1,1,29,0,1,1,0,52
1010,1,0,27,0,1,1,0,0
1011,0,0,27,0,0,0,0,0
1012,0,1,35,0,0,0,0,40
1013,1,0,28,0,0,0,0,0
1014,0,1,30,0,0,0,1,0
1015,1,1,29,0,0,0,1,0
1016,1,0,31,0,0,0,0,0
1017,1,1,23,1,0,0,1,52
1018,0,1,30,0,0,0,1,0
1019,1,1,35,0,0,0,1,52
1020,0,1,28,0,0,0,0,0
1021,1,0,30,0,0,0,0,0
1022,0,0,28,0,0,0,0,52
1023,1,0,31,0,0,0,1,0
1024,0,0,34,0,0,0,1,0
1025,0,1,34,0,0,0,0,40
1026,0,1,34,0,0,0,0,52
1027,1,1,30,0,0,0,1,0
1028,0,1,32,0,0,1,0,0
1029,1,0,30,0,0,0,0,0
1030,0,1,35,0,0,0,1,52
1031,1,0,31,0,0,0,0,36
1032,1,1,28,0,0,0,0,8
1033,1,0,26,0,0,0,0,6
1034,0,0,29,0,0,0,1,38
1035,0,1,33,0,0,0,1,32
1036,1,0,29,1,0,0,0,52
1037,1,0,30,0,0,0,0,52
1038,1,0,30,0,0,0,0,0
1039,1,1,31,0,0,0,0,52
1040,1,1,28,0,1,0,1,32
1041,1,0,27,0,0,0,0,20
1042,0,0,34,0,0,0,1,0
1043,0,1,31,0,0,0,0,52
1044,0,0,34,0,0,0,1,2
1045,1,1,32,0,0,0,0,0
1046,1,1,28,0,1,0,0,52
1047,1,1,33,0,0,0,0,26
1048,0,1,32,0,0,0,1,0
1049,1,0,28,0,0,0,0,0
1050,0,1,34,0,0,0,1,52
1051,0,1,22,0,0,0,0,30
1052,0,1,35,0,0,0,0,0
1053,1,1,35,0,0,0,1,0
1054,1,1,34,1,0,0,1,18
1055,0,1,31,0,0,0,1,52
1056,1,1,32,0,0,1,0,0
1057,1,0,33,0,0,0,0,0
1058,0,1,32,0,0,0,1,0
1059,0,0,29,1,0,0,1,0
1060,0,1,27,1,0,0,0,0
1061,1,0,21,0,0,0,0,0
1062,1,1,33,0,0,0,1,0
1063,0,0,29,0,0,0,0,30
1064,0,0,29,0,0,0,1,0
1065,0,0,34,0,0,0,1,0
1066,1,1,34,0,0,0,1,28
1067,1,0,34,0,0,0,0,0
1068,1,0,26,0,0,0,0,0
1069,1,0,28,0,1,0,1,0
1070,0,0,34,0,0,0,0,0
1071,0,1,30,0,0,1,0,40
1072,1,1,34,0,0,0,1,12
1073,0,0,31,0,0,0,0,0
1074,0,1,35,0,0,0,1,0
1075,0,1,31,0,0,0,0,0
1076,1,0,27,0,0,0,0,52
1077,0,0,29,0,0,0,0,36
1078,0,0,26,0,0,0,0,49
1079,0,0,32,0,0,0,1,0
1080,0,1,31,0,0,0,0,5
1081,0,0,32,0,1,0,1,0
1082,1,1,25,0,0,0,0,24
1083,0,1,27,0,0,0,0,0
1084,0,0,27,0,0,0,0,0
1085,1,0,30,0,0,0,0,42
1086,0,1,25,0,0,0,0,38
1087,0,0,28,0,0,0,1,50
1088,0,0,21,0,0,0,1,1
1089,1,0,26,0,0,0,0,0
1090,0,0,31,0,0,0,1,0
1091,0,0,24,1,0,0,0,50
1092,0,0,35,0,0,0,0,18
1093,0,1,24,0,0,0,1,12
1094,0,1,31,0,0,0,0,38
1095,1,1,31,0,0,0,0,0
1096,1,0,30,0,1,0,1,20
1097,1,1,24,0,0,0,0,0
1098,0,0,26,0,0,0,1,0
1099,0,0,26,0,0,0,0,0
1100,1,1,28,0,0,0,0,48
1101,1,0,33,0,0,0,1,52
1102,1,1,25,0,0,0,0,0
1103,1,1,25,0,0,0,0,30
1104,0,1,35,0,0,0,1,0
1105,1,0,34,0,0,0,0,4
1106,0,1,33,0,0,0,0,36
1107,0,0,24,0,0,0,0,0
1108,1,1,30,0,0,0,1,0
1109,1,0,26,0,1,0,1,0
1110,1,1,31,0,0,0,1,52
1111,1,0,26,0,0,0,0,12
1112,0,0,35,0,0,0,0,0
1113,1,1,33,0,0,0,0,0
1114,0,0,27,0,0,0,0,52
1115,1,1,27,0,0,0,0,40
1116,0,1,35,0,0,0,0,33
1117,0,1,31,0,0,0,0,52
1118,1,0,29,0,0,0,1,41
1119,0,1,31,0,0,0,0,52
1120,1,1,34,0,0,0,1,0
1121,0,0,32,0,0,0,0,52
1122,0,0,32,0,0,0,1,20
1123,1,0,34,0,0,0,0,40
1124,0,0,35,0,0,0,1,46
1125,1,0,31,0,0,0,0,0
1126,1,0,34,0,0,0,0,0
1127,1,1,30,0,1,0,0,0
1128,1,0,34,1,0,0,0,40
1129,1,0,35,1,0,0,1,0
1130,1,0,29,0,0,0,1,0
1131,0,1,35,0,0,0,0,52
1132,0,1,29,0,0,0,0,0
1133,1,0,33,0,0,0,0,0
1134,0,1,33,0,0,0,0,0
1135,0,1,31,0,0,0,1,0
1136,0,0,25,0,0,0,0,0
1137,1,0,35,0,0,0,1,6
1138,1,1,30,0,0,0,0,0
1139,1,0,35,0,0,0,0,2
1140,0,1,34,0,0,0,0,52
1141,1,1,33,0,0,0,0,52
1142,0,1,30,0,0,0,0,52
1143,1,1,34,0,1,1,1,0
1144,1,0,34,0,0,0,1,50
1145,1,0,32,0,0,0,0,40
1146,1,1,32,0,0,0,1,46
1147,0,0,34,0,0,0,0,45
1148,0,1,30,0,0,0,0,0
1149,0,0,33,1,0,0,1,36
1150,1,1,33,0,0,0,0,0
1151,1,1,28,0,0,0,0,52
1152,0,0,32,0,0,0,0,52
1153,0,1,35,0,0,0,1,52
1154,1,1,32,0,0,0,1,52
1155,0,0,27,0,0,1,1,3
1156,1,1,25,0,0,0,1,52
1157,0,0,35,0,0,0,1,0
1158,1,1,34,0,0,0,0,18
1159,1,0,29,0,0,0,0,0
1160,1,0,33,0,0,0,0,26
1161,0,1,32,0,0,0,0,5
1162,1,0,32,0,0,0,0,0
1163,0,1,33,0,0,0,1,50
1164,1,0,24,0,1,1,0,0
1165,0,1,31,1,0,0,1,50
1166,1,0,34,0,0,0,0,0
1167,0,0,30,0,0,0,1,0
1168,0,0,22,0,0,0,0,6
1169,0,1,33,0,0,0,1,8
1170,0,1,31,0,0,0,0,0
1171,0,0,27,0,0,0,0,52
1172,1,0,34,0,0,0,0,4
1173,1,0,34,0,0,0,0,0
1174,0,1,25,0,0,0,0,0
1175,1,1,27,0,0,0,0,52
1176,1,0,30,0,0,0,0,0
1177,1,0,33,0,0,0,0,0
1178,1,0,35,0,1,1,0,46
1179,0,0,32,0,1,0,1,0
1180,1,0,30,0,0,0,0,52
1181,0,0,28,0,1,1,0,0
1182,1,0,34,0,0,0,0,26
1183,1,0,29,0,0,0,0,16
1184,0,0,34,0,0,0,1,0
1185,0,1,31,0,0,0,0,15
1186,0,0,29,0,0,0,0,52
1187,0,0,27,1,0,0,1,0
1188,1,1,32,0,0,0,0,0
1189,1,1,31,0,0,0,0,0
1190,1,0,32,0,1,0,1,52
1191,0,1,34,0,0,0,0,52
1192,0,0,33,0,0,0,1,0
1193,1,1,31,0,0,0,1,0
1194,1,0,28,0,0,0,1,15
1195,1,0,30,0,0,0,1,0
1196,0,1,25,0,0,0,1,0
1197,1,1,35,0,0,0,1,52
1198,1,0,32,0,0,0,0,52
1199,1,0,23,0,0,0,0,0
1200,1,1,27,0,0,0,0,0
1201,1,1,30,0,0,0,0,0
1202,0,1,30,0,0,0,0,52
1203,0,1,28,0,0,0,1,50
1204,1,1,32,0,0,0,0,0
1205,1,1,26,0,0,0,0,16
1206,0,1,33,0,0,0,1,0
1207,1,0,33,0,0,0,0,52
1208,0,1,35,0,0,0,0,52
1209,0,1,35,0,1,0,0,0
1210,1,1,33,0,0,0,0,20
1211,1,1,28,0,0,0,1,0
1212,1,1,35,0,0,0,0,0
1213,1,1,22,0,1,0,0,52
1214,1,1,28,0,0,0,0,0
1215,1,0,27,0,0,0,1,52
1216,1,0,28,0,0,0,0,40
1217,1,0,27,0,0,0,0,0
1218,0,0,35,0,0,0,0,52
1219,0,1,29,0,0,0,1,0
1220,1,0,31,0,0,0,0,7
1221,0,0,32,0,0,0,0,0
1222,0,1,32,0,0,0,0,20
1223,0,1,25,0,0,0,0,52
1224,0,1,29,0,0,0,0,0
1225,0,0,23,1,1,0,1,36
1226,1,1,29,0,0,0,1,0
1227,1,1,34,0,0,0,1,52
1228,1,1,28,0,0,0,0,0
1229,1,0,32,0,0,0,0,0
1230,0,0,31,0,0,0,1,0
1231,1,0,34,0,0,1,0,0
1232,1,0,33,0,0,0,0,0
1233,0,0,30,0,0,0,0,52
1234,1,0,32,0,0,0,0,52
1235,0,1,29,0,0,0,0,0
1236,1,1,24,0,1,0,1,52
1237,0,0,27,0,0,0,1,0
1238,0,1,35,0,0,0,1,6
1239,0,0,32,0,0,0,1,6
1240,0,1,34,0,0,0,0,52
1241,0,0,29,0,0,0,1,0
1242,0,0,27,0,0,0,0,0
1243,1,1,30,0,0,0,0,20
1244,1,1,33,0,0,0,1,40
1245,1,1,33,0,0,0,0,0
1246,1,1,35,0,0,0,0,16
1247,1,1,29,0,0,0,0,0
1248,1,1,33,0,0,0,0,40
1249,0,1,33,0,0,0,0,0
1250,0,0,35,1,0,0,0,40
1251,1,1,28,0,0,0,0,36
1252,0,0,30,0,0,0,0,13
1253,0,1,30,0,1,1,0,0
1254,1,1,24,0,0,0,1,0
1255,0,1,33,0,0,0,0,50
1256,1,0,33,0,0,0,0,52
1257,0,0,35,0,0,0,1,0
1258,0,0,34,0,0,0,0,0
1259,0,0,24,0,0,0,0,52
1260,1,0,30,0,0,0,0,52
1261,1,0,34,0,0,0,0,52
1262,0,1,32,0,0,0,0,20
1263,1,0,35,0,0,0,0,52
1264,1,0,34,0,0,0,1,12
1265,0,0,34,0,0,0,0,0
1266,0,0,34,0,0,1,1,10
1267,0,1,30,0,0,0,1,0
1268,0,1,32,0,0,0,1,0
1269,0,0,35,0,0,0,1,48
1270,1,1,24,0,0,0,0,0
1271,0,1,28,0,0,0,1,17
1272,1,0,35,0,0,0,0,48
1273,0,0,33,0,0,0,1,36
1274,0,1,32,0,0,0,1,52
1275,0,1,32,0,0,0,0,40
1276,1,0,25,0,0,0,0,16
1277,0,0,25,0,0,0,0,52
1278,0,0,31,0,0,0,0,50
1279,0,0,28,0,0,0,1,0
1280,0,1,35,0,0,0,1,0
1281,0,1,35,0,0,0,0,50
1282,0,1,25,0,0,0,0,6
1283,1,0,33,1,0,0,0,52
1284,0,0,25,0,0,0,0,19
1285,0,1,27,0,0,0,1,0
1286,0,0,31,1,0,0,0,52
1287,0,1,27,0,1,1,0,52
1288,1,0,35,0,0,0,0,0
1289,0,1,25,0,0,0,0,6
1290,1,1,35,0,0,0,0,52
1291,1,0,34,0,0,0,0,40
1292,0,1,34,0,0,0,1,0
1293,0,0,35,0,0,0,0,52
1294,0,1,30,0,0,0,0,0
1295,1,0,30,1,0,0,1,52
1296,1,1,33,0,0,0,0,52
1297,0,0,31,0,0,0,1,52
1298,0,1,31,0,0,0,1,52
1299,0,1,28,0,0,0,1,0
1300,1,0,31,0,0,0,0,17
1301,1,0,30,0,0,0,1,0
1302,1,1,26,0,0,0,1,0
1303,1,0,29,0,0,0,0,0
1304,1,1,25,0,0,0,1,0
1305,1,0,28,0,0,0,0,52
1306,0,0,30,0,0,0,0,0
1307,0,0,21,0,1,0,0,0
1308,1,0,34,0,0,0,1,36
1309,0,1,33,0,0,0,1,3
1310,1,0,32,0,0,0,1,52
1311,1,1,31,0,0,0,1,0
1312,1,1,35,0,0,0,0,52
1313,0,0,33,0,0,0,0,1
1314,0,1,24,0,0,0,1,0
1315,1,1,25,0,0,0,0,0
1316,1,0,27,1,0,0,1,52
1317,1,0,34,0,0,0,0,6
1318,0,0,32,0,0,0,1,0
1319,0,1,32,0,0,0,1,0
1320,1,0,25,0,0,0,1,0
1321,0,0,26,0,0,0,0,52
1322,1,1,28,0,0,0,0,10
1323,1,0,32,0,0,0,1,0
1324,0,0,27,0,0,0,1,0
1325,0,0,26,0,0,0,0,4
1326,1,0,35,0,0,0,0,0
1327,0,1,26,0,0,0,0,0
1328,0,1,30,0,0,0,1,12
1329,0,1,34,0,1,0,0,0
1330,1,1,34,0,0,0,0,52
1331,1,1,33,0,0,0,0,1
1332,1,1,28,0,0,0,0,0
1333,1,1,32,0,0,0,1,52
1334,0,1,28,0,1,0,0,0
1335,1,1,30,0,0,0,1,24
1336,0,0,28,0,0,0,0,0
1337,0,0,27,0,0,0,1,0
1338,0,0,31,0,0,0,0,0
1339,1,1,29,0,0,0,0,30
1340,0,1,35,0,0,0,1,0
1341,1,1,32,0,0,0,1,0
1342,1,1,25,0,0,0,0,0
1343,1,1,26,0,0,0,1,40
1344,1,1,30,0,0,0,0,42
1345,1,0,32,0,0,0,0,0
1346,1,1,25,0,0,0,1,0
1347,1,1,35,0,0,0,1,0
1348,1,0,32,0,0,0,0,0
1349,1,1,25,0,0,0,1,48
1350,1,0,29,0,0,0,0,42
1351,1,0,31,0,0,0,1,38
1352,1,0,31,0,0,0,0,0
1353,0,0,23,1,0,0,1,10
1354,0,1,32,0,0,0,0,0
1355,1,0,28,1,0,0,0,0
1356,0,1,31,0,0,0,0,0
1357,1,1,30,0,0,0,1,16
1358,0,0,32,0,0,0,0,52
1359,1,0,31,0,0,0,0,15
1360,1,1,29,0,0,0,1,50
1361,0,1,22,0,0,0,0,0
1362,0,0,28,0,0,0,1,0
1363,0,0,33,0,0,0,1,0
1364,1,1,35,1,0,0,0,0
1365,0,0,33,0,0,0,0,0
1366,0,0,30,0,1,0,0,0
1367,0,0,35,0,0,0,0,0
1368,0,1,35,0,0,0,0,50
1369,0,0,33,0,0,0,1,52
1370,0,1,33,0,0,0,1,0
1371,0,0,30,0,0,0,0,52
1372,0,1,33,0,0,0,0,30
1373,0,1,28,0,0,0,0,40
1374,1,0,32,0,0,0,1,42
1375,1,0,35,0,0,0,0,52
1376,0,1,31,0,0,0,0,52
1377,0,1,27,0,0,0,1,0
1378,0,1,32,0,0,0,0,23
1379,1,0,33,0,0,0,1,52
1380,1,1,33,0,0,0,0,0
1381,0,0,35,0,0,0,1,8
1382,1,0,31,0,0,0,1,25
1383,1,1,33,0,0,0,1,46
1384,0,0,24,0,0,0,0,0
1385,1,1,28,0,0,0,0,8
1386,0,0,31,0,0,0,0,0
1387,0,1,25,1,0,0,0,0
1388,1,0,35,1,0,0,1,12
1389,1,1,22,0,0,0,0,0
1390,1,1,27,0,0,0,0,12
1391,1,0,32,0,0,0,0,10
1392,0,1,24,0,1,0,0,0
1393,0,0,34,0,1,1,0,52
1394,1,0,25,0,0,0,0,40
1395,1,0,30,0,0,0,1,0
1396,1,0,32,0,0,0,1,25
1397,1,1,33,0,0,0,1,52
1398,0,0,32,0,0,0,0,52
1399,0,1,34,0,0,0,0,52
1400,1,0,27,0,0,0,0,52
1401,0,0,25,0,0,0,0,0
1402,0,1,32,0,0,0,0,42
1403,0,1,34,0,0,0,0,45
1404,0,0,31,0,0,0,0,48
1405,0,1,31,0,0,0,0,0
1406,0,1,29,0,0,0,0,0
1407,0,1,23,0,0,0,0,0
1408,1,1,30,0,0,0,1,2
1409,1,1,30,1,0,0,1,13
1410,0,0,31,0,0,0,1,50
1411,0,0,26,0,0,0,0,12
1412,1,1,31,0,0,0,0,0
1413,1,0,29,0,0,0,1,30
1414,0,0,30,0,0,0,1,0
1415,1,0,32,0,0,1,1,0
1416,0,1,35,0,0,0,0,0
1417,1,1,29,1,0,0,0,52
1418,1,1,25,0,1,0,1,0
1419,0,1,25,0,0,0,1,32
1420,0,0,31,0,0,0,1,0
1421,1,1,33,0,0,0,1,38
1422,1,1,24,0,1,1,1,0
1423,1,1,26,0,0,0,0,12
1424,0,1,31,0,0,0,0,0
1425,0,0,27,0,0,0,0,52
1426,1,1,31,0,0,0,1,8
1427,1,0,30,0,0,0,0,52
1428,1,1,34,0,0,0,0,14
1429,0,0,30,0,0,1,1,6
1430,1,1,29,0,0,0,1,0
1431,1,1,34,0,0,0,1,0
1432,0,0,26,0,0,0,1,0
1433,1,0,32,0,0,0,1,52
1434,1,0,31,0,0,0,0,52
1435,0,0,35,0,0,0,0,47
1436,1,1,27,0,0,0,0,0
1437,0,1,32,0,0,0,0,40
1438,1,0,29,0,1,0,1,0
1439,1,0,23,0,1,0,0,6
1440,1,1,32,0,0,0,0,52
1441,0,0,35,0,0,0,1,6
1442,1,0,26,0,0,0,0,0
1443,0,1,29,0,0,0,0,0
1444,0,1,26,0,0,0,1,7
1445,0,0,32,0,0,0,0,52
1446,0,1,28,0,0,0,0,0
1447,1,1,34,0,0,0,1,0
1448,1,0,32,0,0,0,0,0
1449,0,0,29,0,0,0,0,0
1450,0,0,28,0,0,0,0,0
1451,1,0,31,0,1,0,0,0
1452,0,0,30,0,0,0,0,12
1453,1,0,35,0,0,1,0,0
1454,1,0,33,1,0,0,1,52
1455,1,0,32,0,0,0,0,0
1456,0,1,28,0,0,0,0,0
1457,0,1,35,0,0,1,1,0
1458,1,1,33,0,0,0,0,4
1459,0,0,30,0,0,0,0,40
1460,1,1,35,0,0,0,0,43
1461,1,1,22,0,0,0,0,0
1462,1,0,26,0,0,0,1,0
1463,1,1,34,0,0,0,0,8
1464,1,0,32,0,0,0,0,52
1465,0,1,31,0,1,0,0,50
1466,1,0,24,0,0,0,0,8
1467,1,0,22,0,0,0,1,0
1468,0,1,27,0,0,0,0,16
1469,1,1,24,0,0,0,0,32
1470,0,1,32,0,0,0,0,13
1471,0,0,35,0,0,0,1,0
1472,0,0,23,0,1,0,0,0
1473,0,1,33,0,0,0,1,52
1474,1,1,24,0,0,0,0,32
1475,1,1,29,0,0,0,1,37
1476,1,1,34,0,0,0,1,52
1477,0,1,34,1,0,0,0,52
1478,0,0,32,1,0,0,0,52
1479,1,0,27,0,0,0,0,46
1480,0,0,28,0,0,0,1,52
1481,0,0,33,0,0,0,1,0
1482,0,0,33,0,0,0,0,52
1483,0,0,29,0,0,0,0,52
1484,1,0,28,0,0,0,0,52
1485,0,1,34,0,0,0,0,52
1486,1,1,35,0,0,0,1,0
1487,1,1,29,0,0,0,0,16
1488,1,0,35,0,0,0,0,48
1489,1,1,35,0,0,0,1,48
1490,1,1,27,0,0,0,0,42
1491,1,0,32,0,0,0,1,40
1492,1,0,26,0,0,0,1,8
1493,0,0,32,0,0,0,1,0
1494,1,0,23,0,0,0,0,0
1495,0,1,33,0,0,0,0,0
1496,1,1,27,0,0,0,0,8
1497,0,1,32,0,0,0,0,0
1498,0,0,32,0,0,0,1,0
1499,1,0,32,0,0,0,1,0
1500,1,0,29,0,0,0,1,0
1501,0,0,22,0,0,0,0,30
1502,1,0,30,0,0,0,0,52
1503,1,1,32,0,0,0,1,0
1504,1,0,29,0,0,0,1,0
1505,1,1,34,0,0,0,1,0
1506,1,0,35,0,0,0,0,15
1507,1,1,25,0,0,0,1,0
1508,1,0,35,0,0,0,0,0
1509,1,1,26,0,0,0,0,50
1510,1,0,35,0,0,0,1,16
1511,0,0,30,0,0,0,1,52
1512,1,0,25,0,0,1,0,4
1513,0,0,24,0,0,0,0,52
1514,1,1,35,0,0,0,0,0
1515,1,0,26,0,0,0,0,0
1516,0,0,26,1,0,0,0,52
1517,1,0,35,0,0,0,1,36
1518,1,0,29,0,0,0,0,0
1519,1,0,30,0,0,0,0,52
1520,0,0,34,0,0,0,0,52
